"Cond_A_rep1 " "Cond_A_rep2 " "Cond_A_rep3 " "Cond_A_rep4 " "Cond_B_rep1 " "Cond_B_rep2 " "Cond_B_rep3 " "Cond_B_rep4 " "Cond_C_rep1 " "Cond_C_rep2 " "Cond_C_rep3 " "Cond_C_rep4 " "Cond_D_rep1 " "Cond_D_rep3 " "Cond_D_rep4 "
"TRINITY_GG_10048_c0_g1" 1 3 0 9 13 0 0 7 7 13 0 4 2 4 10
"TRINITY_GG_10049_c0_g1" 0 2 0 12 11 0 0 1 1 0 0 5 0 0 0
"TRINITY_GG_1004_c0_g1" 0 0 0 3 3 0 0 1 0 0 0 0 0 0 0
"TRINITY_GG_10050_c0_g1" 0 3 3 13 21 0 2 3 4 9 0 0 0 0 0
"TRINITY_GG_10051_c0_g1" 0 4 0 16 17 0 2 1 4 0 0 1 0 1 0
"TRINITY_GG_10052_c0_g1" 2 0 0 5 9 0 4 0 0 0 0 0 0 1 0
"TRINITY_GG_10053_c0_g1" 11 0 0 2 14 4 14 0 0 0 17 7 0 0 0
"TRINITY_GG_10053_c1_g1" 3 0 0 0 19 1 12 0 0 0 35 0 0 2 0
"TRINITY_GG_10054_c0_g1" 0 1 0 0 5 0 0 0 2 10 0 0 9 0 0
"TRINITY_GG_10055_c0_g1" 15 24 0 35 99 10 11 3 11 25 3 10 0 0 0
"TRINITY_GG_10056_c0_g1" 0 0 0 9 5 0 2 0 0 0 0 0 0 0 0
"TRINITY_GG_10057_c0_g1" 0 3 0 19 19 0 6 0 0 0 0 0 0 0 0
"TRINITY_GG_10057_c1_g1" 4 0 0 2 5 0 3 0 0 0 0 0 0 0 0
"TRINITY_GG_10058_c0_g1" 0 0 0 3 9 0 0 1 0 0 0 0 0 0 0
"TRINITY_GG_10059_c0_g1" 0 0 0 2 3 1 0 0 0 0 0 0 0 0 0
"TRINITY_GG_1005_c0_g1" 0 0 1 4 3 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10060_c1_g1" 16 31 2 69 188 3 25 10 4 12 7 5 1 4 0
"TRINITY_GG_10061_c0_g1" 3 2 0 2 9 1 7 2 0 9 0 0 0 2 0
"TRINITY_GG_10062_c0_g1" 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10063_c0_g1" 13 25 0 3 12 8 2 2 4 16 2 0 0 0 6
"TRINITY_GG_10064_c0_g1" 2 7 1 13 28 1 2 0 0 0 0 0 0 0 0
"TRINITY_GG_10065_c0_g1" 0 0 0 15 12 0 0 1 0 9 0 6 0 0 0
"TRINITY_GG_10066_c0_g1" 0 10 1 28 24 1 0 3 8 21 0 0 0 0 0
"TRINITY_GG_10067_c0_g1" 4 15 0 33 61 4 2 6 4 48 0 2 4 1 16
"TRINITY_GG_10068_c0_g1" 0 5 0 4 5 0 0 0 2 0 0 0 28 0 2
"TRINITY_GG_10069_c0_g1" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_1006_c0_g1" 20 224 21 121 161 22 8 49 94 515 12 3 233 14 214
"TRINITY_GG_10070_c0_g1" 0 0 0 3 15 3 0 1 0 0 0 0 19 0 0
"TRINITY_GG_10071_c0_g1" 0 12 0 11 17 0 5 8 5 10 4 2 15 0 23
"TRINITY_GG_10072_c0_g1" 22 36 12 101 118 9 9 24 14 45 6 2 0 3 0
"TRINITY_GG_10073_c0_g1" 5 21 3 2 1 4 0 5 1 31 0 0 0 0 9
"TRINITY_GG_10074_c0_g1" 4 19 10 21 61 8 1 12 17 49 0 3 16 2 10
"TRINITY_GG_10075_c0_g1" 2 64 4 84 167 3 8 20 8 55 0 1 12 0 12
"TRINITY_GG_10076_c0_g1" 0 2 0 1 3 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10077_c0_g1" 0 0 0 6 8 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10078_c0_g1" 0 2 0 6 9 0 0 0 0 0 0 2 0 0 0
"TRINITY_GG_10079_c0_g1" 0 2 0 0 1 0 0 2 3 33 0 0 19 0 9
"TRINITY_GG_1007_c0_g1" 5 9 2 64 132 6 15 0 1 8 4 4 0 0 6
"TRINITY_GG_10080_c0_g1" 3 5 0 9 27 5 6 0 0 0 0 4 0 0 0
"TRINITY_GG_10081_c0_g1" 0 1 0 5 14 0 4 0 0 0 0 0 0 1 0
"TRINITY_GG_10082_c0_g1" 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10083_c0_g1" 0 21 0 10 12 0 0 7 7 156 0 0 67 0 85
"TRINITY_GG_10084_c0_g1" 33 19 0 26 68 10 16 4 1 0 7 6 0 2 0
"TRINITY_GG_10085_c0_g1" 0 0 0 2 3 1 4 0 3 11 11 0 20 0 0
"TRINITY_GG_10086_c0_g1" 15 29 2 24 63 4 5 9 7 42 0 2 0 3 8
"TRINITY_GG_10087_c0_g1" 0 5 0 4 6 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10088_c0_g1" 0 4 0 6 12 0 0 2 6 72 0 0 27 0 41
"TRINITY_GG_10089_c0_g1" 3 31 0 23 36 0 1 10 12 97 0 0 44 0 36
"TRINITY_GG_1008_c0_g1" 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10090_c0_g1" 0 1 0 6 3 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10091_c0_g1" 2 6 0 12 14 0 1 1 2 73 0 3 19 0 31
"TRINITY_GG_10092_c0_g1" 5 0 0 0 6 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10093_c0_g1" 2 1 0 0 22 0 0 0 0 0 0 0 0 1 0
"TRINITY_GG_10094_c0_g1" 0 0 0 5 16 0 2 0 0 0 0 0 0 0 0
"TRINITY_GG_10095_c0_g1" 59 75 18 51 153 24 38 18 5 24 16 30 0 11 0
"TRINITY_GG_10096_c0_g1" 0 9 0 16 61 9 4 0 0 0 0 0 0 0 0
"TRINITY_GG_10096_c1_g1" 11 11 0 16 46 4 12 1 0 0 4 0 0 3 0
"TRINITY_GG_10097_c0_g1" 11 10 3 23 54 6 16 2 0 11 0 9 0 2 0
"TRINITY_GG_10098_c0_g1" 2 7 0 13 18 0 1 3 1 0 0 4 0 1 0
"TRINITY_GG_10099_c0_g1" 40 9 10 30 84 26 14 6 2 30 15 16 0 2 3
"TRINITY_GG_1009_c0_g1" 0 2 0 8 13 0 0 1 1 0 0 0 0 0 0
"TRINITY_GG_100_c0_g1" 0 2 1 3 6 2 0 0 4 0 0 0 0 0 0
"TRINITY_GG_10100_c0_g1" 4 0 1 7 34 6 16 0 0 0 0 5 0 0 0
"TRINITY_GG_10101_c0_g1" 0 1 0 4 2 0 0 0 1 0 0 0 0 0 0
"TRINITY_GG_10102_c0_g1" 15 19 2 5 29 3 0 2 3 9 0 9 14 5 12
"TRINITY_GG_10103_c0_g1" 2 0 0 3 5 0 0 0 0 0 0 0 0 1 0
"TRINITY_GG_10104_c0_g1" 5 6 0 3 5 0 0 0 1 20 3 0 0 0 0
"TRINITY_GG_10105_c0_g1" 7 2 0 14 17 3 2 1 1 2 0 3 0 0 0
"TRINITY_GG_10106_c0_g1" 6 12 0 23 45 2 5 12 17 3 0 0 0 5 6
"TRINITY_GG_10107_c0_g1" 4 2 0 8 18 1 2 0 0 0 0 0 0 0 0
"TRINITY_GG_10107_c1_g1" 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10108_c0_g1" 0 2 0 5 11 0 1 0 7 8 0 0 13 0 0
"TRINITY_GG_10109_c0_g1" 0 4 0 1 0 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_1010_c0_g1" 0 3 0 4 7 1 1 2 1 20 0 3 0 0 9
"TRINITY_GG_10110_c1_g1" 0 0 0 2 15 0 0 0 0 0 0 3 0 0 0
"TRINITY_GG_10111_c0_g1" 8 1 0 4 12 1 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10111_c1_g1" 0 0 0 2 8 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10112_c0_g1" 14 6 0 30 86 12 10 0 0 5 13 10 0 0 0
"TRINITY_GG_10113_c0_g1" 0 0 0 10 4 0 0 1 0 8 6 0 0 0 0
"TRINITY_GG_10114_c0_g1" 4 2 1 13 19 0 0 1 0 0 2 4 0 0 0
"TRINITY_GG_10115_c0_g1" 3 0 0 3 3 0 0 1 14 27 0 3 14 0 36
"TRINITY_GG_10116_c0_g1" 6 1 0 3 10 1 0 0 0 0 2 0 0 0 0
"TRINITY_GG_10117_c0_g1" 2 1 0 1 5 5 1 0 0 0 0 0 0 0 0
